-1.7593     	9.9836
-1.7683     	10.169
-1.7684     	10.253
-1.7694     	10.265
-1.7694     	10.180
-1.7696     	10.235
-1.77     	10.152
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
-1.77     	10.306
